time,rms_energy,spectral_centroid,spectral_rolloff,spectral_bandwidth,spectral_flatness,zero_crossing_rate,dissonance
9.4,0.0106119085103273,2509.5875777000415,4672.705078125,4371.33068377453,0.2795571386814117,0.0258503401360544,0.2399439207181587
9.5,0.0033094445243477,2741.883241688796,4823.4375,4319.011296313907,0.2891962230205536,0.027891156462585,0.27130063542622573
9.6,0.0106986053287982,2376.0452817835803,3983.642578125,4159.595604225605,0.2586344182491302,0.0276643990929705,0.17653907628836576
9.7,0.0150537081062793,2285.793886258575,3746.77734375,4215.035032249338,0.2516777813434601,0.0208616780045351,0.15841485840346256
9.8,0.015865471214056,2260.809104979555,4242.041015625,3459.2650397831344,0.2084489166736602,0.019047619047619,0.06456397974103642
9.9,0.0212213229387998,1763.8769921638152,3359.1796875,2846.7193383562776,0.1295514106750488,0.0204081632653061,0.0
10.0,0.0154656106606125,1266.4067112165433,2411.71875,1891.8746137499757,0.0591221526265144,0.0399092970521541,0.059265046249494094
10.1,0.0192175805568695,1862.552576878816,3402.24609375,3092.416496351898,0.1482492536306381,0.0324263038548752,0.002586464932740953
10.2,0.0165954660624265,3008.912466713696,4737.3046875,2959.521992014661,0.1805904954671859,0.046031746031746,0.026500980178780775
10.3,0.0171675831079483,3005.726261120335,5340.234375,3314.616188798665,0.2107871770858764,0.0798185941043083,0.06896699485140904
10.4,0.0188529565930366,2480.117702071266,4435.83984375,3432.12642043142,0.2024581581354141,0.0628117913832199,0.05491173787761006
10.5,0.0535209998488426,3555.589843446495,5361.767578125,3684.362603762856,0.1942998468875885,0.0965986394557823,0.0473942600650276
10.6,0.0226817782968282,3089.18242458772,4565.0390625,3178.2611648026677,0.167646899819374,0.1253968253968254,0.014170759790798399
10.7,0.0130524635314941,3002.391094443927,4651.171875,3424.685208856875,0.2307912856340408,0.1158730158730158,0.10748384631127593
10.8,0.0218183826655149,3180.427756299748,4715.771484375,3618.092036574713,0.2492607682943344,0.1115646258503401,0.1537953840028241
10.9,0.0326831340789794,3284.4355306445723,5404.833984375,3486.0065937955137,0.15909044444561,0.1231292517006802,0.008626301377832856
11.0,0.0171626023948192,2987.3323664713917,5383.30078125,3100.199625697032,0.1412251144647598,0.1029478458049886,0.0005816428426958469
11.1,0.009309628047049,2631.585956053093,4737.3046875,3005.7490940537473,0.1709184348583221,0.0834467120181405,0.01592283628833542
11.2,0.0082817543298006,2497.3955259902964,4565.0390625,3080.863985712989,0.1826070696115493,0.0639455782312925,0.02735248641809789
11.3,0.0118384361267089,2800.2119238576156,4521.97265625,3601.196448656506,0.237164095044136,0.0786848072562358,0.12182143687031208
11.4,0.0062479837797582,2603.6335819996393,4414.306640625,3560.9937695335566,0.2208114117383957,0.0537414965986394,0.0859216339138122
11.5,0.0309474766254425,3485.170971316351,5857.03125,2970.233445363268,0.1563296020030975,0.0848072562358276,0.007094045392640015
11.6,0.0108869113028049,2662.1102357415507,5361.767578125,3343.8186165040665,0.1992665827274322,0.0659863945578231,0.0491518777728485
11.7,0.0264109373092651,3584.978462713419,6115.4296875,3581.5557978839433,0.235725849866867,0.0755102040816326,0.12220687681098757
11.8,0.023918455466628,3392.371257778833,5620.166015625,3641.1473439676374,0.2003766745328903,0.0845804988662131,0.053035416201770824
11.9,0.0118255484849214,2972.8221557554184,5404.833984375,3377.386239693545,0.2254806011915207,0.0718820861678004,0.09635431927908414
12.0,0.0082011399790644,2913.910850669642,5361.767578125,3507.5418167146768,0.2376942485570907,0.0698412698412698,0.12256168221626218
12.1,0.0288510639220476,3516.3151880443297,5254.1015625,2870.452297525347,0.1510351300239563,0.0759637188208616,0.004379965010962934
12.2,0.036780621856451,3226.9046570098126,5404.833984375,3103.7647904136497,0.1492724418640136,0.0795918367346938,0.0037211999895558827
12.3,0.0117983920499682,2704.878915516252,4414.306640625,3090.6689653894514,0.1681781411170959,0.1047619047619047,0.013795479609503255
12.4,0.0123579455539584,2387.0800191970698,3832.91015625,3004.2089103191497,0.158975064754486,0.0800453514739229,0.007453927037028732
12.5,0.007374751381576,1988.3378782380405,3617.578125,2280.269813001929,0.0995132401585578,0.0476190476190476,0.011766736789877798
12.6,0.0071329218335449,1719.1590423528955,3057.71484375,2267.5167485442307,0.0971173644065857,0.0360544217687074,0.013691563068273427
12.7,0.0122039746493101,1757.802466399197,3423.779296875,2158.245010334994,0.0766091123223304,0.0424036281179138,0.0342018720117373
12.8,0.0294042155146598,2763.21023442557,5404.833984375,3422.9039962594707,0.1743129044771194,0.0770975056689342,0.020352389550993333
12.9,0.0198334231972694,2731.513350810154,4500.439453125,3120.1368097919203,0.1785435825586319,0.0428571428571428,0.02431963739334424
13.0,0.0115670096129179,2288.1915947766497,3811.376953125,2406.0497943299993,0.1088876500725746,0.0575963718820861,0.005600812796431904
13.1,0.0361685678362846,2565.6947225279173,5383.30078125,3222.8989329377114,0.1434173285961151,0.0875283446712018,0.0013882189587674646
13.2,0.0148607874289155,2637.3001346972083,5383.30078125,3259.795257855539,0.1526269018650055,0.0702947845804988,0.004250917980547132
13.3,0.0077989161945879,2734.5020897362824,5383.30078125,3002.6503706770886,0.1719443947076797,0.0702947845804988,0.016778046105867823
13.4,0.0103666316717863,3068.958991993331,5404.833984375,3769.6045722661615,0.2724088728427887,0.0571428571428571,0.21816187904381115
13.5,0.0092644495889544,3460.5983434571117,6632.2265625,4665.442309099191,0.3665685057640075,0.0614512471655328,0.6093050638401107
13.6,0.007223421242088,3350.7156857313416,5383.30078125,4179.386573570748,0.3333640396595001,0.0437641723356009,0.4496595429162654
13.7,0.0097724236547946,3098.386595436535,5103.369140625,4156.4505812948255,0.3021639585494995,0.0410430839002267,0.32095912446818503
13.8,0.0521710701286792,4152.183229180248,7256.689453125,4596.478165086551,0.3808682262897491,0.0968253968253968,0.7054956393871898
13.9,0.0199256483465433,4191.74180684321,7170.556640625,4532.410770069669,0.3939516246318817,0.1061224489795918,0.766791440290623
14.0,0.0112009486183524,3162.7224038551553,4543.505859375,3493.648537565606,0.2492101490497589,0.1346938775510204,0.1512861500658735
14.1,0.0110283866524696,3107.301783802341,4586.572265625,3792.060467544984,0.2662293314933777,0.0725623582766439,0.1996383525531729
14.2,0.0108109954744577,2889.739472427952,4586.572265625,3731.934336287805,0.2573581635951996,0.0630385487528344,0.17365865459745194
14.3,0.0090372646227478,2881.5179496420637,5297.16796875,4125.571545937539,0.291225254535675,0.0546485260770975,0.279547420749737
14.4,0.0077369641512632,2888.0884377288903,5404.833984375,4460.125514519603,0.3161062896251678,0.0281179138321995,0.3742063610248186
14.5,0.0089060245081782,2151.348526498125,3919.04296875,2677.3479530907384,0.147868201136589,0.0308390022675736,0.0022003319674874697
14.6,0.0068683000281453,2083.5736288136677,3445.3125,3750.148860063544,0.2139011472463607,0.0294784580498866,0.07266627148365877
14.7,0.0051179104484617,1544.3866544046425,2476.318359375,2562.8518497955824,0.1144422218203544,0.0263038548752834,0.003451240664041394
14.8,0.0045779678039252,1379.5121939244468,2217.919921875,1964.5830115237948,0.0665477067232132,0.0292517006802721,0.048678504997570274
14.9,0.0060374015010893,2821.968495722969,4952.63671875,4391.103593953286,0.3099395334720611,0.0306122448979591,0.34901932851068734
15.0,0.0043160934001207,3146.4938618912965,6632.2265625,4796.751823173903,0.3506036698818207,0.0312925170068027,0.5266485884570556
15.1,0.0041527478024363,2691.743660314452,4651.171875,4331.640617776043,0.2907570004463196,0.0281179138321995,0.27688222895745546
15.2,0.0043828985653817,2644.9923122379832,4801.904296875,4390.615308238796,0.2857718169689178,0.0204081632653061,0.2596205821040387
15.3,0.004117808304727,1742.766393544962,2024.12109375,3394.484375645201,0.1696022301912307,0.0247165532879818,0.014606875075052133
15.4,0.0038644126616418,1324.2646965935908,1507.32421875,2843.0285802936523,0.1183986738324165,0.0229024943310657,0.0021672593583187292
15.5,0.0044213663786649,1626.6685683441628,1787.255859375,3563.5368171647547,0.1708021908998489,0.0160997732426303,0.015630120063524176
15.6,0.0048188911750912,1983.7498484445468,2562.451171875,3847.549409807873,0.2130927294492721,0.0158730158730158,0.07122888989938782
15.7,0.0059259459376335,1964.328234947412,2885.44921875,4006.589635923211,0.2182723432779312,0.0158730158730158,0.08070969729548032
15.8,0.0084412023425102,1533.716448919412,1550.390625,3537.959302616533,0.1651316881179809,0.0160997732426303,0.011428650897572553
